CODE2,CODE1,CODEBASE,H_CNT,P_CNT,M_CNT,F_CNT,INFO_TIME
A6728-15,A6728-15-001,A6728-0206-00,76,216,108,108,103Y12M
A6728-15,A6728-15-002,A6728-0209-00,86,283,154,129,103Y12M
A6728-15,A6728-15-003,A6728-0208-00,74,221,107,114,103Y12M
A6728-15,A6728-15-003,A6728-0214-00,58,201,106,95,103Y12M
A6728-15,A6728-15-004,A6728-0212-00,146,391,185,206,103Y12M
A6728-15,A6728-15-005,A6728-0229-00,125,343,155,188,103Y12M
A6728-15,A6728-15-006,A6728-0227-00,39,127,62,65,103Y12M
A6728-15,A6728-15-006,A6728-0230-00,57,169,94,75,103Y12M
A6728-15,A6728-15-007,A6728-0232-00,110,352,190,162,103Y12M
A6728-15,A6728-15-007,A6728-0247-00,43,131,60,71,103Y12M
A6728-15,A6728-15-008,A6728-0237-00,92,291,142,149,103Y12M
A6728-16,A6728-16-001,A6728-0173-00,40,115,54,61,103Y12M
A6728-16,A6728-16-001,A6728-0184-00,32,106,51,55,103Y12M
A6728-16,A6728-16-001,A6728-0188-00,105,261,141,120,103Y12M
A6728-16,A6728-16-002,A6728-0201-00,88,261,124,137,103Y12M
A6728-16,A6728-16-003,A6728-0205-00,105,356,177,179,103Y12M
A6728-16,A6728-16-004,A6728-0213-00,78,260,130,130,103Y12M
A6728-16,A6728-16-005,A6728-0219-00,46,140,70,70,103Y12M
A6728-16,A6728-16-005,A6728-0222-00,54,172,89,83,103Y12M
A6728-16,A6728-16-005,A6728-0226-00,46,137,74,63,103Y12M
A6728-16,A6728-16-006,A6728-0228-00,49,170,79,91,103Y12M
A6728-16,A6728-16-007,A6728-0233-00,59,206,103,103,103Y12M
A6728-16,A6728-16-007,A6728-0235-00,58,158,83,75,103Y12M
A6728-16,A6728-16-008,A6728-0244-00,123,361,182,179,103Y12M
A6728-16,A6728-16-008,A6728-0254-00,73,246,128,118,103Y12M
A6728-16,A6728-16-009,A6728-0258-00,84,271,138,133,103Y12M
A6728-17,A6728-17-001,A6728-0194-00,85,287,143,144,103Y12M
A6728-17,A6728-17-001,A6728-0199-00,40,126,64,62,103Y12M
A6728-17,A6728-17-002,A6728-0218-00,133,456,229,227,103Y12M
A6728-17,A6728-17-002,A6728-0225-00,58,183,94,89,103Y12M
A6728-17,A6728-17-003,A6728-0216-00,25,94,47,47,103Y12M
A6728-17,A6728-17-003,A6728-0221-00,72,220,106,114,103Y12M
A6728-17,A6728-17-003,A6728-0224-00,122,354,169,185,103Y12M
A6728-17,A6728-17-004,A6728-0234-00,46,129,63,66,103Y12M
A6728-17,A6728-17-004,A6728-0240-00,34,120,65,55,103Y12M
A6728-17,A6728-17-005,A6728-0241-00,160,483,246,237,103Y12M
A6728-17,A6728-17-006,A6728-0242-00,119,384,199,185,103Y12M
A6728-17,A6728-17-007,A6728-0245-00,107,353,179,174,103Y12M
A6728-17,A6728-17-008,A6728-0252-00,87,298,161,137,103Y12M
A6728-17,A6728-17-009,A6728-0256-00,80,258,137,121,103Y12M
A6728-18,A6728-18-001,A6728-0165-00,60,176,87,89,103Y12M
A6728-18,A6728-18-002,A6728-0195-00,134,387,206,181,103Y12M
A6728-18,A6728-18-002,A6728-0217-00,2,7,3,4,103Y12M
A6728-18,A6728-18-003,A6728-0210-00,47,154,70,84,103Y12M
A6728-18,A6728-18-003,A6728-0220-00,57,173,83,90,103Y12M
A6728-18,A6728-18-003,A6728-0223-00,39,120,57,63,103Y12M
A6728-18,A6728-18-004,A6728-0239-00,95,318,171,147,103Y12M
A6728-18,A6728-18-005,A6728-0250-00,53,153,78,75,103Y12M
A6728-18,A6728-18-005,A6728-0255-00,63,174,80,94,103Y12M
A6728-18,A6728-18-005,A6728-0259-00,40,117,54,63,103Y12M
A6728-18,A6728-18-006,A6728-0264-00,90,298,156,142,103Y12M
A6728-18,A6728-18-006,A6728-0267-00,48,147,85,62,103Y12M
A6728-18,A6728-18-007,A6728-0273-00,113,360,167,193,103Y12M
A6728-19,A6728-19-001,A6728-0238-00,84,281,151,130,103Y12M
A6728-19,A6728-19-002,A6728-0236-00,54,198,101,97,103Y12M
A6728-19,A6728-19-002,A6728-0248-00,51,144,73,71,103Y12M
A6728-19,A6728-19-003,A6728-0249-00,127,427,208,219,103Y12M
A6728-19,A6728-19-004,A6728-0253-00,50,164,89,75,103Y12M
A6728-19,A6728-19-004,A6728-0257-00,58,188,103,85,103Y12M
A6728-19,A6728-19-005,A6728-0260-00,36,132,74,58,103Y12M
A6728-19,A6728-19-005,A6728-0261-00,68,169,79,90,103Y12M
A6728-19,A6728-19-005,A6728-0262-00,48,135,67,68,103Y12M
A6728-19,A6728-19-006,A6728-0265-00,73,220,111,109,103Y12M
A6728-19,A6728-19-007,A6728-0268-00,37,124,55,69,103Y12M
A6728-19,A6728-19-007,A6728-0269-00,62,249,126,123,103Y12M
A6728-19,A6728-19-008,A6728-0270-00,163,500,244,256,103Y12M
A6728-19,A6728-19-009,A6728-0266-00,93,281,143,138,103Y12M
A6728-19,A6728-19-009,A6728-0275-00,60,222,102,120,103Y12M
A6728-20,A6728-20-001,A6728-0272-00,154,430,212,218,103Y12M
A6728-20,A6728-20-002,A6728-0274-00,28,84,45,39,103Y12M
A6728-20,A6728-20-002,A6728-0279-00,77,222,106,116,103Y12M
A6728-20,A6728-20-003,A6728-0278-00,22,80,42,38,103Y12M
A6728-20,A6728-20-003,A6728-0280-00,128,363,188,175,103Y12M
A6728-20,A6728-20-004,A6728-0281-00,54,169,86,83,103Y12M
A6728-20,A6728-20-004,A6728-0284-00,69,219,116,103,103Y12M
A6728-20,A6728-20-005,A6728-0282-00,140,448,234,214,103Y12M
A6728-20,A6728-20-006,A6728-0283-00,25,72,40,32,103Y12M
A6728-20,A6728-20-007,A6728-0285-00,63,190,106,84,103Y12M
A6728-20,A6728-20-007,A6728-0286-00,90,273,142,131,103Y12M
A6728-20,A6728-20-008,A6728-0287-00,83,246,128,118,103Y12M
A6728-20,A6728-20-009,A6728-0288-00,72,229,114,115,103Y12M
A6728-21,A6728-21-001,A6728-0271-00,107,359,189,170,103Y12M
A6728-21,A6728-21-002,A6728-0276-00,151,475,216,259,103Y12M
A6728-21,A6728-21-003,A6728-0243-00,13,49,26,23,103Y12M
A6728-21,A6728-21-003,A6728-0251-00,118,327,172,155,103Y12M
A6728-21,A6728-21-003,A6728-0263-00,7,25,12,13,103Y12M
A6728-21,A6728-21-003,A6728-0277-00,26,87,41,46,103Y12M
A6728-21,A6728-21-003,A6728-0293-00,2,5,3,2,103Y12M
A6728-21,A6728-21-004,A6728-0292-00,108,348,183,165,103Y12M
A6728-21,A6728-21-004,A6728-0300-00,21,53,28,25,103Y12M
A6728-21,A6728-21-005,A6728-0289-00,4,8,3,5,103Y12M
A6728-21,A6728-21-005,A6728-0290-00,5,11,4,7,103Y12M
A6728-21,A6728-21-005,A6728-0291-00,1,2,1,1,103Y12M
A6728-21,A6728-21-005,A6728-0294-00,11,23,13,10,103Y12M
A6728-21,A6728-21-005,A6728-0295-00,168,232,179,53,103Y12M
A6728-21,A6728-21-005,A6728-0296-00,3,7,3,4,103Y12M
A6728-21,A6728-21-005,A6728-0303-00,1,1,1,0,103Y12M
A6728-21,A6728-21-006,A6728-0299-00,31,102,58,44,103Y12M
A6728-21,A6728-21-007,A6728-0297-00,49,159,77,82,103Y12M
A6728-21,A6728-21-007,A6728-0302-00,26,106,55,51,103Y12M
A6728-21,A6728-21-007,A6728-0306-00,13,31,17,14,103Y12M
A6728-21,A6728-21-007,A6728-0308-00,1,1,1,0,103Y12M
A6728-21,A6728-21-007,A6728-0314-00,3,6,4,2,103Y12M
A6728-21,A6728-21-008,A6728-0305-00,3,3,2,1,103Y12M
A6728-21,A6728-21-008,A6728-0311-00,43,102,48,54,103Y12M
A6728-21,A6728-21-008,A6728-0316-00,75,216,108,108,103Y12M
A6728-21,A6728-21-008,A6728-0318-00,3,8,3,5,103Y12M
A6728-21,A6728-21-008,A6728-0319-00,55,172,82,90,103Y12M
A6728-21,A6728-21-008,A6728-0323-00,7,19,7,12,103Y12M
A6728-21,A6728-21-009,A6728-0329-00,8,26,12,14,103Y12M
A6728-21,A6728-21-009,A6728-0330-00,51,157,72,85,103Y12M
A6728-21,A6728-21-010,A6728-0325-00,4,9,3,6,103Y12M
A6728-21,A6728-21-010,A6728-0334-00,33,123,66,57,103Y12M
A6728-21,A6728-21-010,A6728-0335-00,23,77,43,34,103Y12M
A6728-21,A6728-21-010,A6728-0336-00,28,79,46,33,103Y12M
A6728-21,A6728-21-010,A6728-0337-00,4,9,3,6,103Y12M
A6728-21,A6728-21-010,A6728-0338-00,2,2,1,1,103Y12M
A6728-21,A6728-21-010,A6728-0339-00,62,183,96,87,103Y12M
A6728-22,A6728-22-001,A6728-0307-00,29,85,44,41,103Y12M
A6728-22,A6728-22-001,A6728-0310-00,318,327,318,9,103Y12M
A6728-22,A6728-22-002,A6728-0309-00,67,143,69,74,103Y12M
A6728-22,A6728-22-002,A6728-0312-00,75,194,107,87,103Y12M
A6728-22,A6728-22-003,A6728-0313-00,47,137,74,63,103Y12M
A6728-22,A6728-22-004,A6728-0315-00,9,32,18,14,103Y12M
A6728-22,A6728-22-004,A6728-0317-00,56,156,88,68,103Y12M
A6728-22,A6728-22-004,A6728-0322-00,47,163,87,76,103Y12M
A6728-22,A6728-22-005,A6728-0320-00,106,324,164,160,103Y12M
A6728-22,A6728-22-006,A6728-0326-00,93,331,164,167,103Y12M
A6728-22,A6728-22-006,A6728-0328-00,2,6,3,3,103Y12M
A6728-22,A6728-22-007,A6728-0324-00,54,173,85,88,103Y12M
A6728-22,A6728-22-007,A6728-0333-00,61,210,113,97,103Y12M
A6728-22,A6728-22-008,A6728-0327-00,35,107,54,53,103Y12M
A6728-22,A6728-22-008,A6728-0332-00,101,305,155,150,103Y12M
A6728-22,A6728-22-009,A6728-0331-00,85,273,138,135,103Y12M
A6729-01,A6729-01-001,A6729-0002-00,35,91,45,46,103Y12M
A6729-01,A6729-01-001,A6729-0003-00,258,783,409,374,103Y12M
A6729-01,A6729-01-001,A6729-0004-00,18,41,24,17,103Y12M
A6729-01,A6729-01-001,A6729-0005-00,84,230,126,104,103Y12M
A6729-01,A6729-01-001,A6729-0006-00,257,758,396,362,103Y12M
A6729-01,A6729-01-002,A6729-0008-00,4,7,5,2,103Y12M
A6729-01,A6729-01-002,A6729-0010-00,139,438,227,211,103Y12M
A6729-01,A6729-01-002,A6729-0011-00,38,97,54,43,103Y12M
A6729-01,A6729-01-003,A6729-0007-00,49,154,83,71,103Y12M
A6729-01,A6729-01-003,A6729-0009-00,77,214,115,99,103Y12M
A6729-01,A6729-01-003,A6729-0015-00,272,778,439,339,103Y12M
A6729-01,A6729-01-004,A6729-0012-00,5,14,8,6,103Y12M
A6729-01,A6729-01-004,A6729-0013-00,3,3,2,1,103Y12M
A6729-01,A6729-01-004,A6729-0018-00,61,219,108,111,103Y12M
A6729-01,A6729-01-005,A6729-0014-00,5,14,8,6,103Y12M
A6729-01,A6729-01-005,A6729-0020-00,3,8,6,2,103Y12M
A6729-01,A6729-01-005,A6729-0023-00,3,6,3,3,103Y12M
A6729-01,A6729-01-005,A6729-0031-00,22,56,29,27,103Y12M
A6729-01,A6729-01-005,A6729-0032-00,22,72,38,34,103Y12M
A6729-01,A6729-01-005,A6729-0035-00,90,253,132,121,103Y12M
A6729-01,A6729-01-006,A6729-0016-00,84,234,135,99,103Y12M
A6729-01,A6729-01-006,A6729-0019-00,25,96,45,51,103Y12M
A6729-01,A6729-01-006,A6729-0021-00,47,159,82,77,103Y12M
A6729-01,A6729-01-007,A6729-0017-00,35,96,48,48,103Y12M
A6729-01,A6729-01-007,A6729-0026-00,89,266,127,139,103Y12M
A6729-01,A6729-01-008,A6729-0022-00,51,161,88,73,103Y12M
A6729-01,A6729-01-008,A6729-0024-00,36,113,61,52,103Y12M
A6729-01,A6729-01-008,A6729-0028-00,47,183,100,83,103Y12M
A6729-01,A6729-01-009,A6729-0036-00,90,321,171,150,103Y12M
A6729-01,A6729-01-010,A6729-0030-00,9,29,17,12,103Y12M
A6729-01,A6729-01-010,A6729-0046-00,61,220,108,112,103Y12M
A6729-01,A6729-01-011,A6729-0092-00,1,8,0,8,103Y12M
A6729-01,A6729-01-011,A6729-0105-00,7,61,5,56,103Y12M
A6729-01,A6729-01-011,A6729-0106-00,56,166,81,85,103Y12M
A6729-01,A6729-01-011,A6729-0117-00,4,11,7,4,103Y12M
A6729-01,A6729-01-011,A6729-0128-00,1,5,2,3,103Y12M
A6729-01,A6729-01-011,A6729-0130-00,1,10,2,8,103Y12M
A6729-02,A6729-02-001,A6729-0039-00,72,234,125,109,103Y12M
A6729-02,A6729-02-002,A6729-0038-00,39,120,68,52,103Y12M
A6729-02,A6729-02-002,A6729-0047-00,43,147,73,74,103Y12M
A6729-02,A6729-02-003,A6729-0043-00,74,269,135,134,103Y12M
A6729-02,A6729-02-004,A6729-0041-00,39,135,70,65,103Y12M
A6729-02,A6729-02-004,A6729-0044-00,51,165,88,77,103Y12M
A6729-02,A6729-02-004,A6729-0055-00,35,111,61,50,103Y12M
A6729-02,A6729-02-005,A6729-0049-00,48,149,81,68,103Y12M
A6729-02,A6729-02-005,A6729-0051-00,61,188,94,94,103Y12M
A6729-02,A6729-02-005,A6729-0053-00,13,36,22,14,103Y12M
A6729-02,A6729-02-006,A6729-0052-00,102,342,183,159,103Y12M
A6729-02,A6729-02-007,A6729-0054-00,120,378,184,194,103Y12M
A6729-02,A6729-02-008,A6729-0058-00,102,317,156,161,103Y12M
A6729-02,A6729-02-009,A6729-0060-00,76,266,131,135,103Y12M
A6729-03,A6729-03-001,A6729-0027-00,78,257,126,131,103Y12M
A6729-03,A6729-03-001,A6729-0029-00,56,172,89,83,103Y12M
A6729-03,A6729-03-002,A6729-0025-00,48,152,76,76,103Y12M
A6729-03,A6729-03-002,A6729-0033-00,93,292,155,137,103Y12M
A6729-03,A6729-03-003,A6729-0034-00,66,235,128,107,103Y12M
A6729-03,A6729-03-004,A6729-0037-00,39,140,72,68,103Y12M
A6729-03,A6729-03-004,A6729-0040-00,40,131,70,61,103Y12M
A6729-03,A6729-03-005,A6729-0050-00,95,325,163,162,103Y12M
A6729-03,A6729-03-006,A6729-0057-00,97,307,152,155,103Y12M
A6729-03,A6729-03-007,A6729-0061-00,47,137,71,66,103Y12M
A6729-03,A6729-03-007,A6729-0063-00,37,99,46,53,103Y12M
A6729-03,A6729-03-007,A6729-0067-00,36,108,53,55,103Y12M
A6729-03,A6729-03-008,A6729-0074-00,83,193,111,82,103Y12M
A6729-03,A6729-03-008,A6729-0075-00,59,153,77,76,103Y12M
A6729-03,A6729-03-008,A6729-0085-00,27,69,34,35,103Y12M
A6729-03,A6729-03-009,A6729-0086-00,41,132,69,63,103Y12M
A6729-03,A6729-03-009,A6729-0104-00,15,55,31,24,103Y12M
A6729-03,A6729-03-009,A6729-0139-00,54,209,110,99,103Y12M
A6729-04,A6729-04-001,A6729-0064-00,80,245,131,114,103Y12M
A6729-04,A6729-04-002,A6729-0068-00,48,164,88,76,103Y12M
A6729-04,A6729-04-003,A6729-0069-00,119,396,204,192,103Y12M
A6729-04,A6729-04-004,A6729-0073-00,55,131,65,66,103Y12M
A6729-04,A6729-04-004,A6729-0076-00,45,158,72,86,103Y12M
A6729-04,A6729-04-004,A6729-0078-00,32,120,60,60,103Y12M
A6729-04,A6729-04-005,A6729-0079-00,61,218,103,115,103Y12M
A6729-04,A6729-04-006,A6729-0082-00,79,225,108,117,103Y12M
A6729-04,A6729-04-007,A6729-0087-00,86,269,132,137,103Y12M
A6729-04,A6729-04-008,A6729-0088-00,43,132,69,63,103Y12M
A6729-04,A6729-04-008,A6729-0097-00,42,147,69,78,103Y12M
A6729-04,A6729-04-008,A6729-0098-00,42,140,70,70,103Y12M
A6729-04,A6729-04-009,A6729-0094-00,93,294,152,142,103Y12M
A6729-04,A6729-04-010,A6729-0100-00,57,214,115,99,103Y12M
A6729-05,A6729-05-001,A6729-0042-00,39,136,70,66,103Y12M
A6729-05,A6729-05-001,A6729-0048-00,55,190,94,96,103Y12M
A6729-05,A6729-05-002,A6729-0045-00,58,172,90,82,103Y12M
A6729-05,A6729-05-002,A6729-0059-00,48,146,76,70,103Y12M
A6729-05,A6729-05-003,A6729-0056-00,59,189,98,91,103Y12M
A6729-05,A6729-05-004,A6729-0062-00,65,253,120,133,103Y12M
A6729-05,A6729-05-005,A6729-0066-00,81,250,131,119,103Y12M
A6729-05,A6729-05-006,A6729-0077-00,61,175,93,82,103Y12M
A6729-05,A6729-05-006,A6729-0081-00,70,219,109,110,103Y12M
A6729-05,A6729-05-007,A6729-0072-00,38,112,58,54,103Y12M
A6729-05,A6729-05-007,A6729-0083-00,40,145,76,69,103Y12M
A6729-05,A6729-05-008,A6729-0093-00,90,282,148,134,103Y12M
A6729-05,A6729-05-008,A6729-0102-00,33,104,52,52,103Y12M
A6729-05,A6729-05-009,A6729-0111-00,79,256,126,130,103Y12M
A6729-05,A6729-05-009,A6729-0118-00,29,103,49,54,103Y12M
A6729-05,A6729-05-010,A6729-0127-00,65,193,97,96,103Y12M
A6729-06,A6729-06-001,A6729-0065-00,46,129,61,68,103Y12M
A6729-06,A6729-06-001,A6729-0070-00,64,175,86,89,103Y12M
A6729-06,A6729-06-001,A6729-0071-00,68,170,86,84,103Y12M
A6729-06,A6729-06-002,A6729-0080-00,71,217,104,113,103Y12M
A6729-06,A6729-06-002,A6729-0084-00,79,226,118,108,103Y12M
A6729-06,A6729-06-003,A6729-0089-00,72,225,112,113,103Y12M
A6729-06,A6729-06-004,A6729-0091-00,42,148,74,74,103Y12M
A6729-06,A6729-06-004,A6729-0101-00,31,124,68,56,103Y12M
A6729-06,A6729-06-005,A6729-0090-00,44,130,73,57,103Y12M
A6729-06,A6729-06-005,A6729-0095-00,40,144,72,72,103Y12M
A6729-06,A6729-06-005,A6729-0103-00,67,234,114,120,103Y12M
A6729-06,A6729-06-006,A6729-0096-00,72,260,136,124,103Y12M
A6729-06,A6729-06-006,A6729-0107-00,32,116,59,57,103Y12M
A6729-06,A6729-06-007,A6729-0108-00,85,282,151,131,103Y12M
A6729-06,A6729-06-008,A6729-0109-00,56,167,87,80,103Y12M
A6729-06,A6729-06-008,A6729-0114-00,64,192,105,87,103Y12M
A6729-07,A6729-07-001,A6729-0099-00,51,170,76,94,103Y12M
A6729-07,A6729-07-001,A6729-0113-00,64,203,97,106,103Y12M
A6729-07,A6729-07-002,A6729-0110-00,58,204,110,94,103Y12M
A6729-07,A6729-07-002,A6729-0112-00,35,110,59,51,103Y12M
A6729-07,A6729-07-003,A6729-0120-00,71,263,143,120,103Y12M
A6729-07,A6729-07-004,A6729-0121-00,57,165,88,77,103Y12M
A6729-07,A6729-07-004,A6729-0122-00,43,135,72,63,103Y12M
A6729-07,A6729-07-005,A6729-0133-00,115,362,191,171,103Y12M
A6729-07,A6729-07-006,A6729-0134-00,89,323,173,150,103Y12M
A6729-07,A6729-07-007,A6729-0135-00,50,170,78,92,103Y12M
A6729-07,A6729-07-008,A6729-0129-00,29,102,52,50,103Y12M
A6729-07,A6729-07-008,A6729-0136-00,70,233,117,116,103Y12M
A6729-07,A6729-07-009,A6729-0140-00,42,147,76,71,103Y12M
A6729-07,A6729-07-010,A6729-0144-00,47,149,84,65,103Y12M
A6729-07,A6729-07-010,A6729-0148-00,43,147,73,74,103Y12M
A6729-08,A6729-08-001,A6729-0116-00,73,263,134,129,103Y12M
A6729-08,A6729-08-002,A6729-0115-00,54,180,94,86,103Y12M
A6729-08,A6729-08-002,A6729-0123-00,47,159,81,78,103Y12M
A6729-08,A6729-08-003,A6729-0119-00,72,231,126,105,103Y12M
A6729-08,A6729-08-003,A6729-0124-00,18,80,36,44,103Y12M
A6729-08,A6729-08-004,A6729-0125-00,78,286,142,144,103Y12M
A6729-08,A6729-08-004,A6729-0126-00,57,171,101,70,103Y12M
A6729-08,A6729-08-005,A6729-0132-00,90,326,171,155,103Y12M
A6729-08,A6729-08-006,A6729-0138-00,50,191,101,90,103Y12M
A6729-08,A6729-08-006,A6729-0143-00,45,176,92,84,103Y12M
A6729-08,A6729-08-007,A6729-0147-00,94,327,158,169,103Y12M
A6729-08,A6729-08-008,A6729-0142-00,78,243,119,124,103Y12M
A6729-08,A6729-08-008,A6729-0149-00,60,214,107,107,103Y12M
A6729-08,A6729-08-009,A6729-0152-00,86,253,142,111,103Y12M
A6729-09,A6729-09-001,A6729-0131-00,77,241,141,100,103Y12M
A6729-09,A6729-09-001,A6729-0137-00,59,178,92,86,103Y12M
A6729-09,A6729-09-002,A6729-0141-00,65,212,107,105,103Y12M
A6729-09,A6729-09-002,A6729-0146-00,72,256,139,117,103Y12M
A6729-09,A6729-09-003,A6729-0145-00,78,287,146,141,103Y12M
A6729-09,A6729-09-003,A6729-0150-00,46,158,74,84,103Y12M
A6729-09,A6729-09-004,A6729-0155-00,44,147,69,78,103Y12M
A6729-09,A6729-09-004,A6729-0156-00,50,178,91,87,103Y12M
A6729-09,A6729-09-005,A6729-0157-00,82,276,142,134,103Y12M
A6729-09,A6729-09-005,A6729-0159-00,52,139,76,63,103Y12M
A6729-09,A6729-09-006,A6729-0151-00,47,141,74,67,103Y12M
A6729-09,A6729-09-006,A6729-0153-00,4,6,4,2,103Y12M
A6729-09,A6729-09-006,A6729-0160-00,73,218,111,107,103Y12M
A6729-09,A6729-09-007,A6729-0154-00,39,142,73,69,103Y12M
A6729-09,A6729-09-007,A6729-0158-00,52,169,88,81,103Y12M
A6729-09,A6729-09-007,A6729-0161-00,39,109,53,56,103Y12M
A6729-09,A6729-09-007,A6729-0162-00,51,132,67,65,103Y12M
A6729-09,A6729-09-008,A6729-0163-00,232,773,396,377,103Y12M
A6729-09,A6729-09-008,A6729-0164-00,98,297,160,137,103Y12M
A6729-09,A6729-09-008,A6729-0165-00,225,746,386,360,103Y12M
A6729-09,A6729-09-009,A6729-0166-00,30,89,49,40,103Y12M
A6729-09,A6729-09-009,A6729-0167-00,103,328,167,161,103Y12M
A6729-09,A6729-09-009,A6729-0168-00,200,683,355,328,103Y12M
A6729-09,A6729-09-009,A6729-0169-00,65,219,121,98,103Y12M
A6729-09,A6729-09-009,A6729-0171-00,37,114,59,55,103Y12M
A6729-09,A6729-09-009,A6729-0174-00,1,1,0,1,103Y12M
A6729-09,A6729-09-009,A6729-0177-00,15,34,17,17,103Y12M
A6729-09,A6729-09-010,A6729-0172-00,1,1,1,0,103Y12M
A6729-09,A6729-09-010,A6729-0175-00,189,621,348,273,103Y12M
A6729-09,A6729-09-010,A6729-0176-00,87,243,131,112,103Y12M
A6729-09,A6729-09-011,A6729-0173-00,126,374,197,177,103Y12M
A6729-09,A6729-09-011,A6729-0178-00,36,125,60,65,103Y12M
A6729-09,A6729-09-011,A6729-0179-00,135,423,226,197,103Y12M
A6730-01,A6730-01-001,A6730-0001-00,41,107,59,48,103Y12M
A6730-01,A6730-01-001,A6730-0003-00,29,85,46,39,103Y12M
A6730-01,A6730-01-002,A6730-0002-00,4,4,2,2,103Y12M
A6730-01,A6730-01-002,A6730-0004-00,35,98,55,43,103Y12M
A6730-01,A6730-01-002,A6730-0005-00,10,24,14,10,103Y12M
A6730-01,A6730-01-003,A6730-0006-00,94,265,149,116,103Y12M
A6730-01,A6730-01-003,A6730-0007-00,40,86,51,35,103Y12M
A6730-01,A6730-01-004,A6730-0008-00,3,17,7,10,103Y12M
A6730-01,A6730-01-004,A6730-0009-00,33,85,39,46,103Y12M
A6730-01,A6730-01-004,A6730-0010-00,7,21,11,10,103Y12M
A6730-01,A6730-01-004,A6730-0011-00,14,44,20,24,103Y12M
A6730-01,A6730-01-004,A6730-0012-00,6,10,5,5,103Y12M
A6730-01,A6730-01-004,A6730-0013-00,12,35,19,16,103Y12M
A6730-01,A6730-01-004,A6730-0014-00,15,46,24,22,103Y12M
A6730-01,A6730-01-004,A6730-0015-00,25,72,40,32,103Y12M
A6730-01,A6730-01-004,A6730-0016-00,4,12,7,5,103Y12M
A6730-01,A6730-01-004,A6730-0017-00,1,3,2,1,103Y12M
A6730-01,A6730-01-004,A6730-0021-00,22,46,27,19,103Y12M
A6730-01,A6730-01-004,A6730-0026-00,9,25,14,11,103Y12M
A6730-01,A6730-01-004,A6730-0028-00,8,35,18,17,103Y12M
A6730-01,A6730-01-005,A6730-0018-00,90,240,118,122,103Y12M
A6730-01,A6730-01-005,A6730-0019-00,49,144,74,70,103Y12M
A6730-01,A6730-01-006,A6730-0022-00,65,187,104,83,103Y12M
A6730-01,A6730-01-006,A6730-0023-00,5,20,10,10,103Y12M
A6730-01,A6730-01-007,A6730-0031-00,27,56,34,22,103Y12M
A6730-01,A6730-01-007,A6730-0034-00,29,70,41,29,103Y12M
A6730-01,A6730-01-007,A6730-0039-00,17,36,17,19,103Y12M
A6730-02,A6730-02-001,A6730-0020-00,36,103,51,52,103Y12M
A6730-02,A6730-02-001,A6730-0024-00,39,102,60,42,103Y12M
A6730-02,A6730-02-001,A6730-0029-00,37,112,57,55,103Y12M
A6730-02,A6730-02-001,A6730-0030-00,18,52,24,28,103Y12M
A6730-02,A6730-02-001,A6730-0036-00,28,90,47,43,103Y12M
A6730-02,A6730-02-002,A6730-0027-00,28,62,36,26,103Y12M
A6730-02,A6730-02-002,A6730-0033-00,65,168,91,77,103Y12M
A6730-02,A6730-02-002,A6730-0037-00,37,103,52,51,103Y12M
A6730-02,A6730-02-002,A6730-0038-00,45,143,76,67,103Y12M
A6730-02,A6730-02-003,A6730-0035-00,24,85,49,36,103Y12M
A6730-02,A6730-02-003,A6730-0041-00,29,76,45,31,103Y12M
A6730-02,A6730-02-003,A6730-0044-00,44,96,47,49,103Y12M
A6730-02,A6730-02-003,A6730-0048-00,39,83,47,36,103Y12M
A6730-02,A6730-02-004,A6730-0040-00,59,161,91,70,103Y12M
A6730-02,A6730-02-004,A6730-0045-00,72,196,109,87,103Y12M
A6730-02,A6730-02-004,A6730-0046-00,11,21,12,9,103Y12M
A6730-02,A6730-02-005,A6730-0042-00,9,28,13,15,103Y12M
A6730-02,A6730-02-005,A6730-0043-00,28,43,25,18,103Y12M
A6730-02,A6730-02-005,A6730-0047-00,59,168,93,75,103Y12M
A6730-02,A6730-02-005,A6730-0049-00,54,178,99,79,103Y12M
A6731-02,A6731-02-001,A6731-0003-00,23,77,41,36,103Y12M
A6731-03,A6731-03-001,A6731-0015-00,63,218,111,107,103Y12M
A6731-03,A6731-03-002,A6731-0026-00,111,298,157,141,103Y12M
A6731-03,A6731-03-003,A6731-0018-00,143,447,235,212,103Y12M
A6731-03,A6731-03-004,A6731-0019-00,3,9,5,4,103Y12M
A6731-03,A6731-03-005,A6731-0028-00,34,99,50,49,103Y12M
A6731-03,A6731-03-005,A6731-0032-00,3,9,4,5,103Y12M
A6731-03,A6731-03-006,A6731-0034-00,5,17,9,8,103Y12M
A6731-03,A6731-03-006,A6731-0043-00,1,4,2,2,103Y12M
A6731-03,A6731-03-007,A6731-0039-00,113,357,186,171,103Y12M
A6731-03,A6731-03-008,A6731-0049-00,5,18,9,9,103Y12M
A6731-03,A6731-03-008,A6731-0070-00,2,5,2,3,103Y12M
A6731-03,A6731-03-009,A6731-0050-00,168,453,235,218,103Y12M
A6731-03,A6731-03-010,A6731-0054-00,94,241,120,121,103Y12M
A6731-03,A6731-03-011,A6731-0061-00,115,306,152,154,103Y12M
A6731-03,A6731-03-012,A6731-0068-00,54,139,71,68,103Y12M
A6731-03,A6731-03-013,A6731-0069-00,171,465,224,241,103Y12M
A6731-04,A6731-04-001,A6731-0009-00,9,20,13,7,103Y12M
A6731-04,A6731-04-001,A6731-0013-00,74,237,129,108,103Y12M
